"SRR925874","SRR925875","SRR925878","SRR925879","ens_gene","ext_gene"
26.6419521983711,25.1847402545935,26.1994570079001,29.8510115215504,"ENSMUSG00000000826","Dnajc5"
93.65454574922,100.637324854246,90.8232364193169,91.3159142851386,"ENSMUSG00000000827","Tpd52l2"
43.5859551256408,44.5938559849757,42.9184408750319,42.5470229776572,"ENSMUSG00000000838","Fmr1"
13.4107775603131,15.319824726774,13.5537149792071,12.7644383185091,"ENSMUSG00000000876","Pxmp4"
19.038732863221,16.7647243475037,15.191295982013,13.0810624748268,"ENSMUSG00000000881","Dlg3"
12.8951512468283,7.95222243501704,9.65054236615419,8.07692755551449,"ENSMUSG00000000884","Gnb1l"
32.2090909526917,27.5250903871359,26.0338292095783,36.0176560869106,"ENSMUSG00000000901","Mmp11"
60.49389576764,61.0954951201226,53.9988495748342,57.1354776923452,"ENSMUSG00000000902","Smarcb1"
4.4024833465282,3.17776833335781,1.84049741197611,2.45795567440949,"ENSMUSG00000000903","Vpreb3"
10.9241315228424,9.7060075630449,9.34725761628635,8.48312554606063,"ENSMUSG00000000915","Hip1r"
16.7379070209734,22.1764292360332,26.1674528356591,25.1899200379736,"ENSMUSG00000000916","Nsun5"
6.30636954411883,5.48294314956858,5.19233046862062,3.57996476141174,"ENSMUSG00000000934","Top1mt"
23.5732301860431,25.8344021774775,22.2389681152582,25.6837499299676,"ENSMUSG00000000948","Gm38393"
8.64921902693444,12.8581792974464,8.89564467431568,9.00425261761561,"ENSMUSG00000000957","Mmp14"
24.2400319087617,25.1731200769108,10.8110704707437,9.55704401062542,"ENSMUSG00000000958","Slc7a7"
53.3314793810035,51.1665599379996,53.5615096359808,55.90209465791,"ENSMUSG00000000959","Oxa1l"
16.6654455927742,15.010254910391,15.0730836691344,14.2062184202236,"ENSMUSG00000000976","Heatr6"
1.39881896652405,1.33730204191326,1.5869533532985,2.17783030980871,"ENSMUSG00000001014","Icam4"
120.082100577747,110.490089175207,128.9790941948,128.324026524332,"ENSMUSG00000001016","Ilf2"
128.818572269227,135.023622249139,116.882211501429,111.168925256025,"ENSMUSG00000001017","Chtop"
44.0278602683167,36.5868576788448,27.1810731404775,25.7164088883148,"ENSMUSG00000001018","Snapin"
8.57142769803612,6.77019619288794,6.52047856184543,8.77250102018626,"ENSMUSG00000001025","S100a6"
21.0759921393356,21.621523356603,24.2457779982892,24.1988587237415,"ENSMUSG00000001034","Mapk7"
70.0780270113737,81.1811327642517,56.7414285982618,49.8611746279714,"ENSMUSG00000001036","Epn2"
33.7114629896069,30.0875949622283,16.9152717729879,24.7186149166964,"ENSMUSG00000001039","B9d1"
25.1802363600101,26.7939673887534,25.7656481699949,25.8039363123505,"ENSMUSG00000001052","Sec24b"
15.1356106151466,22.2244383251582,18.5096129780623,23.0679194793661,"ENSMUSG00000001053","N4bp3"
29.4547678001975,37.8457993163717,25.6312693827042,30.6526973167671,"ENSMUSG00000001054","Rmnd5b"
206.233804136592,256.494228498126,187.394071354407,266.76938874757,"ENSMUSG00000001056","Nhp2"
8.75075251381412,9.62047246763998,13.4930042213673,11.125592954983,"ENSMUSG00000001062","Vps9d1"
5.40464804854895,6.74785317782909,8.00386459587575,8.38781528203716,"ENSMUSG00000001065","Zfp276"
86.2715824245899,95.3816050987359,138.693249968676,170.581917473046,"ENSMUSG00000001082","Mfsd10"
34.968680854249,36.6909054399875,33.0316366156761,31.6387497758154,"ENSMUSG00000001089","Luzp1"
14.5187812927536,15.9943311568766,16.7693051129111,15.3418175108636,"ENSMUSG00000001098","Kctd10"
103.364249695263,115.954235731283,104.085488677379,107.469009021177,"ENSMUSG00000001100","Poldip2"
45.5997395297624,40.2525979763385,31.8366963992321,30.1247457907031,"ENSMUSG00000001105","Ift20"
12.2274483162397,9.3607786579337,9.35577165432147,10.254670158603,"ENSMUSG00000001120","Pcbp3"
55.3345360731656,51.8865594412783,62.9843371882928,57.2615832796322,"ENSMUSG00000001127","Araf"
14.4354672117515,13.5759542241373,14.7713315118185,18.80417396468,"ENSMUSG00000001128","Cfp"
66.8912224519347,52.3156737735485,65.0116614631815,80.0976472968171,"ENSMUSG00000001131","Timp1"
43.7646272785272,38.8793329052589,33.4413438825846,42.555357540701,"ENSMUSG00000001134","Uxt"
12.6044027873934,13.3717209764766,23.1943798314658,20.419265811391,"ENSMUSG00000001138","Cnnm3"
24.4361134868207,25.4920390486161,26.0023868226548,24.8482780111002,"ENSMUSG00000001143","Lman2l"
82.4374813544797,97.5781510481905,63.6705657880788,90.1938072638124,"ENSMUSG00000001150","Mcm3ap"
34.672027852991,39.8680564999603,57.6539850742877,58.6959865916888,"ENSMUSG00000001151","Pcnt"
3.15532288229826,3.97497522403812,3.08438074613057,2.18522044589055,"ENSMUSG00000001156","Mxd1"
24.211658020838,30.6224434725607,20.2871742727449,23.8043028261159,"ENSMUSG00000001157","Gmcl1"
106.857302279401,105.306709001149,68.2005260454771,75.5798352660779,"ENSMUSG00000001158","Snrnp27"
45.3813028282938,46.9782210940047,41.2094574566976,39.5886544252905,"ENSMUSG00000001173","Ocrl"
190.56655769802,231.23386105173,243.622157490265,294.626670763667,"ENSMUSG00000001175","Calm1"
29.2350625049388,23.6285298374434,22.2146520670487,21.1231434124147,"ENSMUSG00000001211","Agpat3"
3.01343800191336,1.81658320881048,2.11833411639989,1.62735964645015,"ENSMUSG00000001225","Slc26a3"
1.15391142955082,1.32885744085047,1.44897855940665,1.61590788202576,"ENSMUSG00000001227","Sema6b"
179.995002294768,221.259911104026,241.359132190685,222.912459769912,"ENSMUSG00000001228","Uhrf1"
11.957708666629,13.9233242846795,12.4636939148267,14.3790513486415,"ENSMUSG00000001229","Dpp9"
19.8880469595122,16.8115012834589,10.7033013466134,11.5321518430028,"ENSMUSG00000001247","Lsr"
60.4550916426209,43.7133752129436,56.5744026613121,49.749247925341,"ENSMUSG00000001248","Gramd1a"
5.64733292552915,3.24250718004596,2.35770479577616,2.73148371481925,"ENSMUSG00000001249","Hpn"
835.870981128131,854.397567870398,728.589064999823,647.306643087886,"ENSMUSG00000001270","Ckb"
50.3125420082411,51.3536653263797,53.2339152739476,55.8645996517117,"ENSMUSG00000001280","Sp1"
50.8800506801633,55.0963596799597,47.7462636242845,51.361880959603,"ENSMUSG00000001285","Myg1"
20.7776176406683,29.3647648581579,20.6515422173018,30.1395165238008,"ENSMUSG00000001288","Rarg"
139.653063752504,139.948448578561,104.760901391155,138.446277158645,"ENSMUSG00000001289","Pfdn5"
56.229161825264,62.1975154911108,52.0930090167032,62.6964728120535,"ENSMUSG00000001305","Rrp15"
21.100593532708,24.3909375239719,15.4635087820477,15.7214467344782,"ENSMUSG00000001313","Rnd2"
8.22902104437492,7.51359741807909,6.69072370137575,6.62529369779294,"ENSMUSG00000001323","Srr"
2.1795608749587,1.74290830829318,2.50635124040333,1.65124998013546,"ENSMUSG00000001333","Sync"
1.4074509218492,1.36517742247974,1.34889506404755,1.58441166885948,"ENSMUSG00000001334","Fndc5"
17.3471275369842,10.6879231990081,9.60822537039324,7.77486540308183,"ENSMUSG00000001348","Acp5"
11.2350437939462,11.5626613428362,12.4823574772097,10.4753887648906,"ENSMUSG00000001366","Fbxo9"
20.1942958202166,19.9552862837843,19.4339537337251,21.1885770843953,"ENSMUSG00000001376","Vps50"
241.178295094581,260.970324641273,241.732571313939,310.106849181781,"ENSMUSG00000001403","Ube2c"
75.486553803991,77.0504927329887,103.252795549926,111.697986113238,"ENSMUSG00000001415","Smg5"
408.402016002091,408.508795450933,385.585072803934,494.985824975684,"ENSMUSG00000001416","Cct3"
98.3926275371934,114.424654484078,135.225949966066,139.161749848164,"ENSMUSG00000001418","Glmp"
32.9840667750726,27.0854379852865,25.405915527052,26.8348560251697,"ENSMUSG00000001419","Mef2d"
4.955395621938,4.13052136997451,6.51591008985499,8.05529324157541,"ENSMUSG00000001420","Tmem79"
89.41795443207,83.0206786079852,76.7832973381119,59.5218889973358,"ENSMUSG00000001424","Snd1"
71.3529087761252,83.2631509686175,155.841687049833,149.735011126295,"ENSMUSG00000001435","Col18a1"
16.8625421765532,19.258694774497,21.4260013979418,28.9487780389431,"ENSMUSG00000001436","Slc19a1"
172.469309660338,208.122310941815,200.931820348605,199.272228344444,"ENSMUSG00000001440","Kpnb1"
207.558405634487,226.588111160026,177.58189890475,197.72630095647,"ENSMUSG00000001441","Npepps"
64.9354746586491,76.6006435572224,48.1879563074401,52.3810100099939,"ENSMUSG00000001445","Mrpl10"
22.9924750257426,22.4551730127581,43.5713153589848,40.7569709687161,"ENSMUSG00000001467","Cyp51"
141.6647970346,147.54985129438,101.208642304432,114.51940416862,"ENSMUSG00000001472","Tcf25"
32.2106729040356,34.3300476065573,41.6782256382312,36.478655241773,"ENSMUSG00000001482","Def8"
3.83531385784399,3.45566760898775,4.77423702800678,3.93197063704276,"ENSMUSG00000001504","Irx2"
9.24252591756968,5.86704127815988,13.1578151494126,14.1655871161588,"ENSMUSG00000001507","Itga3"
38.9246131207008,42.3008260841565,41.5487764781385,37.144684206143,"ENSMUSG00000001517","Foxm1"
36.9894315550768,39.2539519697064,30.9642799032323,32.9195961238282,"ENSMUSG00000001518","Itfg2"
2.04445210961862,2.24057214176407,2.06234606121054,2.37049479119904,"ENSMUSG00000001520","Nrip2"
55.0497554882141,57.0496442383735,53.5844444153878,48.0946241820377,"ENSMUSG00000001521","Tulp3"
32.5294662997874,31.8786804096934,31.0408744259008,33.9796130352857,"ENSMUSG00000001524","Gtf2h4"
675.372121479775,715.40098883994,647.219543937666,756.88090414843,"ENSMUSG00000001525","Tubb5"
41.7250064082784,43.3243338486739,39.3621558383163,29.9862538982838,"ENSMUSG00000001542","Ell2"
102.79486356908,106.740679228211,80.1137219927639,82.809834203005,"ENSMUSG00000001552","Jup"
2.20535199823464,1.6303392481211,2.45282635840477,3.07942426117258,"ENSMUSG00000001555","Fkbp10"
12.6159563131862,14.3501157510977,14.6776985130076,14.0269985765439,"ENSMUSG00000001569","Nom1"
62.9285677730241,45.8508811045083,33.3953137706412,32.6964345782212,"ENSMUSG00000001576","Ergic1"
15.1013627836817,17.4779654275092,9.75740564565776,9.56912176821749,"ENSMUSG00000001583","Tnk1"
8.39945443705139,9.94061240901613,5.21032576025527,6.08853166321446,"ENSMUSG00000001588","Acap1"
39.4586268740115,50.4407166915133,42.8745193460088,58.4875151822433,"ENSMUSG00000001604","Tcea3"
50.645485504755,53.0667412351286,39.9489282356439,45.2263060182779,"ENSMUSG00000001627","Ifrd1"
9.81286065152291,8.60373191354754,11.3268137996986,10.1085402087796,"ENSMUSG00000001630","Stk38l"
28.5520545685665,38.0598781728733,28.6686130794745,34.8138224064241,"ENSMUSG00000001632","Brpf1"
90.0350071499078,86.0075241727997,173.480410483103,171.192567252915,"ENSMUSG00000001642","Akr1b3"
8.64711939202018,6.90506489983487,7.22423920733921,6.04024050938405,"ENSMUSG00000001655","Hoxc13"
2.59673926273958,1.64862098585417,1.37004648474478,1.23641480530486,"ENSMUSG00000001663","Gstt1"
9.87752642631664,9.78587481926103,4.57378756304283,3.81652305047442,"ENSMUSG00000001665","Gstt3"
116.321849524357,155.943576158974,127.491399445379,135.192242679612,"ENSMUSG00000001666","Ddt"
80.2390640854766,102.857509817115,86.5946473137779,109.425065430162,"ENSMUSG00000001674","Ddx18"
33.7829343903548,37.4087853830045,33.772577478184,31.4398641226899,"ENSMUSG00000001687","Ubl3"
94.1987716222819,108.109603669447,112.785068836249,92.7167600954506,"ENSMUSG00000001707","Eef1e1"
22.082949421729,17.0834363881268,15.3596555224296,17.6558763978542,"ENSMUSG00000001729","Akt1"
31.1065883728547,34.4580919924435,34.1666244844958,40.2711991414694,"ENSMUSG00000001750","Tcirg1"
20.8020242656484,21.0062620989918,13.9971854622451,11.2202194949207,"ENSMUSG00000001755","Coasy"
10.1196965818036,6.98533977574023,6.91885083712491,6.75131169778164,"ENSMUSG00000001761","Smo"
2.71424586688684,2.51201544878535,2.41437107032863,2.85979212991594,"ENSMUSG00000001763","Tspan33"
23.322274150732,25.442381325703,25.9568218673071,26.1144024546602,"ENSMUSG00000001767","Crnkl1"
2.33961240702811,1.670426883525,1.97831578366708,1.96641078643746,"ENSMUSG00000001768","Rin2"
72.2274338665966,68.1453851019157,74.1674082654173,66.6420275778822,"ENSMUSG00000001774","Chordc1"
71.4063599865486,68.7084327257735,61.9134453855618,61.7500738700966,"ENSMUSG00000001783","Rtcb"
36.0745736987265,41.6338126161787,37.7685131882583,41.5519568875742,"ENSMUSG00000001785","Pwp1"
19.0209477401938,19.2587769645534,19.2024979835421,18.8641817620518,"ENSMUSG00000001786","Fbxo7"
423.542175072174,338.060577550626,226.52393611936,225.754106039408,"ENSMUSG00000001794","Capns1"
1.7549157092772,1.20739145336221,1.31355116279964,1.27258974650994,"ENSMUSG00000001802","Lrp3"
77.6971838160342,63.0989357079019,133.476748673444,135.920697194504,"ENSMUSG00000001827","Folr1"
42.3997954345246,45.7137563761027,62.6213059773113,53.9750645529718,"ENSMUSG00000001829","Clpb"
94.3540016024816,77.3109642113676,71.6547444987555,72.0883188232867,"ENSMUSG00000001833","Sept7"
19.906433684967,22.6518794766886,22.7054423498974,22.2531279373471,"ENSMUSG00000001844","Zdhhc4"
109.856629025757,95.5038467513021,86.7642509673871,97.3170732590721,"ENSMUSG00000001847","Rac1"
50.033717835271,54.0294671899635,49.6586344992862,55.0322349144478,"ENSMUSG00000001855","Nup214"
23.8219122953915,20.5972017503697,32.4068474965286,27.0974050028384,"ENSMUSG00000001870","Ltbp1"
21.956806017633,19.2051788234575,13.9491793965746,12.0529156514996,"ENSMUSG00000001891","Ugp2"
83.3487966128349,113.527297748336,141.757309425582,179.236750929974,"ENSMUSG00000001909","Trmt1"
197.950442191613,149.835998219308,201.483460954263,173.426796168378,"ENSMUSG00000001918","Slc1a5"
240.31330141384,248.723627581777,211.48688683867,212.980024571461,"ENSMUSG00000001924","Uba1"
31.6086397516887,17.4135379449213,12.2655614320102,11.2934255242144,"ENSMUSG00000001930","Vwf"
9.2400074969763,8.25994279960469,7.91766265282729,9.88189314637574,"ENSMUSG00000001942","Siae"
50.6022325720629,61.3453980794869,48.8302398622392,48.3125019026183,"ENSMUSG00000001962","Fam50a"
54.4562959266805,46.1643355787285,55.9588028029246,51.5299227781596,"ENSMUSG00000001964","Emd"
10.0613225392429,10.4885596267929,7.94762263051694,7.24536146929645,"ENSMUSG00000001983","Taco1"
9.74428474917376,7.3774327533717,17.0937802661514,12.5355622682396,"ENSMUSG00000001985","Grik3"
19.3978082543219,14.5275726538112,16.7036130335604,12.4786529602288,"ENSMUSG00000001995","Sipa1l2"
14.5829543214587,16.7068359812735,14.4232298672485,14.7761427904525,"ENSMUSG00000001998","Ap4e1"
11.2466367371404,8.32489661843543,11.4090541079626,10.5737228063315,"ENSMUSG00000001999","Blvra"
4.50097956511657,8.51868718621685,7.13810589437059,10.7330236731337,"ENSMUSG00000002006","Pdzd4"
167.663065522422,143.00606097964,119.641287711143,137.177292464533,"ENSMUSG00000002010","Idh3g"
5.52261029782406,3.40289204986035,3.68952178859717,2.90653754403458,"ENSMUSG00000002012","Pnck"
137.003097681455,105.076338980015,110.5244678974,127.676160759814,"ENSMUSG00000002014","Ssr4"
86.4924036957625,85.8705114683758,109.395708436391,125.61896953721,"ENSMUSG00000002015","Bcap31"
30.1672136761561,29.3048420872337,31.0141774066208,29.6472218313449,"ENSMUSG00000002017","Fam98a"
31.4039371895198,33.0998485170814,27.2110940357314,34.346469991248,"ENSMUSG00000002028","Kmt2a"
133.92170698156,134.301806602505,171.579956604706,163.832589610472,"ENSMUSG00000002031","Ift46"
33.6429869557409,24.4133750033117,19.1120396782156,23.6627549279406,"ENSMUSG00000002043","Trappc6a"
46.8848388824878,61.0432090324974,49.75186465287,53.0399518580794,"ENSMUSG00000002052","Supt6"
74.5412171870272,82.6450243406526,75.3325338510178,80.8491978026162,"ENSMUSG00000002055","Spag5"
23.1777765196136,24.4461152578678,20.1597433297616,20.3203883698662,"ENSMUSG00000002058","Unc119"
38.6981138059671,48.186636507289,37.2001271977459,45.3316572153725,"ENSMUSG00000002059","Rab34"
37.6468951172575,36.7078214012171,32.8545911777792,33.5527780397269,"ENSMUSG00000002064","Sdf2"
44.0575230279876,55.7364677827363,66.438045941811,95.560678250759,"ENSMUSG00000002068","Ccne1"
21.9260332023029,18.994420988768,30.9873173923092,29.7009422311087,"ENSMUSG00000002076","Hsf2bp"
19.1180175714639,16.4892736144924,20.1532160957311,19.8427878026398,"ENSMUSG00000002083","Bbc3"
143.399901509661,141.245338452838,119.789692385757,141.851521312441,"ENSMUSG00000002102","Psmc3"
11.2932360754127,15.5716513008569,14.3486672649538,16.78899116182,"ENSMUSG00000002103","Acp2"
4.74916557589142,4.71827229253749,1.47086343667444,2.3545169278302,"ENSMUSG00000002104","Rapsn"
13.6357453523867,11.7625268477338,12.8032136455808,12.3968213236988,"ENSMUSG00000002105","Slc39a13"
16.7578149453938,10.4851695754427,7.10856543165003,4.79644381487395,"ENSMUSG00000002107","Celf2"
11.8678321927975,11.0804852218335,10.7689242193864,9.9627001509622,"ENSMUSG00000002109","Ddb2"
77.6872935599548,104.187588753583,87.7209446347834,77.3115416097563,"ENSMUSG00000002129","Sf3a1"
24.5106589754998,24.8530677961093,22.2625960508579,19.0300573222329,"ENSMUSG00000002147","Stat6"
3.74190850873379,4.62413778975221,3.53004560704257,4.69540356389527,"ENSMUSG00000002204","Napsa"
23.2123592328122,22.7481735819325,22.0977016605517,19.6031946621282,"ENSMUSG00000002205","Vrk3"
31.26946092018,26.6858044948629,25.9604315137342,24.1668593206504,"ENSMUSG00000002210","Smg9"
60.6402532440323,68.681878751865,77.3140509744527,64.1756108938448,"ENSMUSG00000002221","Paxip1"
27.7108324200108,24.4046661461654,27.2933170419476,22.5942624179091,"ENSMUSG00000002222","Rmnd5a"
128.64897835204,111.755830446271,107.351696190948,100.089911697269,"ENSMUSG00000002227","Mov10"
14.4281295456005,9.45571457305853,12.9400424937075,12.9390080643153,"ENSMUSG00000002228","Ppm1j"
35.0391478064333,24.9384217181618,24.7953342480511,19.9499783868222,"ENSMUSG00000002233","Rhoc"
11.4458843720171,13.8108430217446,17.940185353948,17.4999043155573,"ENSMUSG00000002257","Def6"
29.3898454593527,34.8763917926672,64.128310345538,72.9317210811281,"ENSMUSG00000002265","Peg3"
11.9950683465872,12.1150557152407,13.2875973119016,13.4820082791391,"ENSMUSG00000002279","Lmf1"
17.4791317369431,20.6752864077659,19.6653955479898,21.3174902541945,"ENSMUSG00000002280","Ciao3"
8.82456320283093,8.73824146113036,14.276051554976,19.0479114740185,"ENSMUSG00000002289","Angptl4"
85.3623474234861,89.039443060175,79.924639086891,80.0077364929559,"ENSMUSG00000002297","Dbf4"
7.6740210034093,6.54318741405611,7.81791305523476,10.9352715343218,"ENSMUSG00000002307","Daxx"
28.2282276037094,26.9786542997113,35.0897919656969,51.2021170781955,"ENSMUSG00000002308","Cd320"
54.8709895319855,63.9036930608256,70.1032270084932,90.4676163563347,"ENSMUSG00000002319","Ipo4"
29.7156190629937,34.2932619504226,38.0185111586624,35.2355969907893,"ENSMUSG00000002320","Tm9sf1"
